Frequency,Power
1.557358936484490368e+04,7.126610676290681567e+01
1.557367799113737055e+04,9.954942880984832598e+00
1.557376661742983742e+04,2.388078524157409177e+01
1.557385524372230429e+04,2.304605250100748037e+01
1.557394387001477116e+04,1.100531273846827247e+02
1.557403249630723622e+04,6.381398522948121155e+01
1.557412112259970309e+04,9.122968890697380573e+01
1.557420974889216996e+04,6.898618799446653327e+01
1.557429837518463682e+04,9.229489983032782163e+01
1.557438700147710369e+04,2.961651460881919888e+02
1.557447562776957056e+04,1.072285205793925655e+02
1.557456425406203743e+04,6.918530239703642337e+01
1.557465288035450430e+04,1.670105829743181047e+01
1.557474150664697117e+04,3.401033919824447338e+01
1.557483013293943804e+04,3.533026738367882302e+01
1.557491875923190491e+04,7.136648399222811179e+01
1.557500738552437178e+04,6.687660209772650433e+01
1.557509601181683865e+04,5.755035368200092449e+01
1.557518463810930552e+04,1.239632268052524608e+02
1.557527326440177239e+04,2.625396115188262343e+02
1.557536189069423926e+04,3.174165852389464249e+02
1.557545051698670613e+04,4.886120898040402238e+01
1.557553914327917118e+04,6.329796716486396235e+01
1.557562776957163805e+04,8.987989346882714869e+01
1.557571639586410492e+04,5.598823670287526966e+01
1.557580502215657179e+04,3.809679783411651499e+01
1.557589364844903866e+04,7.702276107058339960e+01
1.557598227474150553e+04,1.642953830170505469e+01
1.557607090103397240e+04,4.659970057898878082e+01
1.557615952732643927e+04,5.234962716782846570e+01
1.557624815361890614e+04,5.296612147974287836e+02
1.557633677991137301e+04,1.174878925064825381e+02
1.557642540620383988e+04,9.059866542679517920e+01
1.557651403249630675e+04,8.123619092930299246e+01
1.557660265878877362e+04,7.749617311611982018e+01
1.557669128508124049e+04,1.223598260301825889e+02
1.557677991137370736e+04,4.424491916135455227e+01
1.557686853766617423e+04,3.192323617808822789e+01
1.557695716395864110e+04,5.318217951812756183e+01
1.557704579025110615e+04,6.101227836077490707e+01
1.557713441654357302e+04,1.018628618856570256e+02
1.557722304283603989e+04,5.623810848255617429e+02
1.557731166912850676e+04,6.245933078635012947e+01
1.557740029542097363e+04,5.333755576597354775e+01
1.557748892171344050e+04,4.034751496044190588e+01
1.557757754800590737e+04,1.449007818267800474e+02
1.557766617429837424e+04,6.058069737929506005e+01
1.557775480059084111e+04,4.189977165589274932e+01
1.557784342688330798e+04,6.337577746035845649e+01
1.557793205317577485e+04,5.717245305548255629e+01
1.557802067946824172e+04,1.474017645467354214e+02
1.557810930576070859e+04,3.011676569828334777e+02
1.557819793205317546e+04,5.147644312918798732e+02
1.557828655834564233e+04,1.310587673086407392e+02
1.557837518463810920e+04,5.582676136704811398e+01
1.557846381093057607e+04,1.065410821362412435e+02
1.557855243722304294e+04,4.568606768730280976e+01
1.557864106351550799e+04,8.659169907324977089e+01
1.557872968980797486e+04,3.060576587869767096e+01
1.557881831610044173e+04,4.841307703351811398e+01
1.557890694239290860e+04,2.860809471727953479e+01
1.557899556868537547e+04,1.432490430363324947e+02
1.557908419497784234e+04,5.841772624363020441e+02
1.557917282127030921e+04,3.374581337901074107e+02
1.557926144756277608e+04,1.210362591293018113e+02
1.557935007385524295e+04,8.863583767606411357e+01
1.557943870014770982e+04,7.135524645208482752e+01
1.557952732644017669e+04,9.085631439999100678e+01
1.557961595273264356e+04,7.305063065317396820e+01
1.557970457902511043e+04,3.779150401173087914e+01
1.557979320531757730e+04,7.654315577306064711e+01
1.557988183161004417e+04,4.879435998005597241e+01
1.557997045790251104e+04,6.599788389961865676e+01
1.558005908419497791e+04,7.330743452320666620e+02
1.558014771048744296e+04,9.678408057798327491e+01
1.558023633677990983e+04,8.224335538175611759e+01
1.558032496307237670e+04,2.888456875830945592e+01
1.558041358936484357e+04,1.245074270161416194e+02
1.558050221565731044e+04,4.812380569688895804e+01
1.558059084194977731e+04,3.313417935124914493e+01
1.558067946824224418e+04,1.366320160132081583e+02
1.558076809453471105e+04,1.271105277770596302e+02
1.558085672082717792e+04,1.775471267727682516e+02
1.558094534711964479e+04,2.602766816344512790e+02
1.558103397341211166e+04,7.581746752722516476e+02
1.558112259970457853e+04,7.540905295759345961e+01
1.558121122599704540e+04,5.071910430175600482e+01
1.558129985228951227e+04,1.082492635839268758e+01
1.558138847858197914e+04,9.856073746505653332e+01
1.558147710487444601e+04,6.080558520077688200e+01
1.558156573116691288e+04,7.568887232201279858e+01
1.558165435745937793e+04,1.006731181650663700e+02
1.558174298375184480e+04,9.913472006550726690e+01
1.558183161004431167e+04,2.283283949353853188e+02
1.558192023633677854e+04,6.413360322153623656e+02
1.558200886262924541e+04,6.067250184915355931e+02
1.558209748892171228e+04,2.270436627745608291e+02
1.558218611521417915e+04,1.082103223022068903e+02
1.558227474150664602e+04,1.137806020603525070e+02
1.558236336779911289e+04,5.569654183344302822e+01
1.558245199409157976e+04,2.701033116956239510e+01
1.558254062038404663e+04,6.411027485830457806e+01
1.558262924667651350e+04,6.829374559619400031e+01
1.558271787296898037e+04,6.848607190987151228e+01
1.558280649926144724e+04,6.117916267508081063e+01
1.558289512555391411e+04,9.434625243881295091e+02
1.558298375184638098e+04,2.959532371333739889e+02
1.558307237813884785e+04,1.582776966023668592e+02
1.558316100443131472e+04,1.999101142305515566e+02
1.558324963072377977e+04,1.257483456043162562e+02
1.558333825701624664e+04,1.202636728998772924e+02
1.558342688330871351e+04,8.249959306566331918e+01
1.558351550960118038e+04,9.019935974923015465e+01
1.558360413589364725e+04,1.052654614941100419e+02
1.558369276218611412e+04,6.978031167180320438e+01
1.558378138847858099e+04,2.245198221930519651e+02
1.558387001477104786e+04,1.002267817062011318e+03
1.558395864106351473e+04,2.326160673620921315e+01
1.558404726735598160e+04,2.650246718680281433e+01
1.558413589364844847e+04,5.882473723404260824e+01
1.558422451994091534e+04,6.162929905826317167e+01
1.558431314623338221e+04,8.142721841557199980e+01
1.558440177252584908e+04,1.077195149984249554e+02
1.558449039881831595e+04,8.636448328515483297e+01
1.558457902511078282e+04,1.668262585874645367e+02
1.558466765140324969e+04,1.921698081478002678e+02
1.558475627769571474e+04,6.254248629809883369e+02
1.558484490398818161e+04,8.319923578309897039e+02
1.558493353028064848e+04,2.282105097783023950e+02
1.558502215657311535e+04,1.298058121527424191e+02
1.558511078286558222e+04,8.399961770289181118e+01
1.558519940915804909e+04,6.436459161589847611e+01
1.558528803545051596e+04,7.355205257394706209e+00
1.558537666174298283e+04,7.448860191840317668e+01
1.558546528803544970e+04,1.147843989172962438e+02
1.558555391432791657e+04,1.222826781520730179e+02
1.558564254062038344e+04,1.949220522335616863e+02
1.558573116691285031e+04,9.937335604418691446e+02
1.558581979320531718e+04,5.433673401346095488e+02
1.558590841949778405e+04,2.589732400981473575e+02
1.558599704579025092e+04,1.790374031526817760e+02
1.558608567208271779e+04,1.250999202968785369e+02
1.558617429837518466e+04,1.434707893517658590e+02
1.558626292466764971e+04,1.420328677672916342e+02
1.558635155096011658e+04,6.687547692424166712e+01
1.558644017725258345e+04,6.919003726162809187e+01
1.558652880354505032e+04,7.120598103881160057e+01
1.558661742983751719e+04,5.644179004637351227e+01
1.558670605612998406e+04,1.217811845307211797e+03
1.558679468242245093e+04,1.295118028654887041e+02
1.558688330871491780e+04,1.533048185907508127e+02
1.558697193500738467e+04,7.197946562062196563e+01
1.558706056129985154e+04,1.669627142578617054e+02
1.558714918759231841e+04,8.742536469615781414e+01
1.558723781388478528e+04,1.620028581153014215e+02
1.558732644017725215e+04,1.118517657415438862e+02
1.558741506646971902e+04,1.857400585673910314e+02
1.558750369276218589e+04,2.333614832800899137e+02
1.558759231905465276e+04,4.705587159594927016e+02
1.558768094534711963e+04,1.170050124310009323e+03
1.558776957163958650e+04,1.948760761330720470e+02
1.558785819793205155e+04,1.329668849651980338e+02
1.558794682422451842e+04,6.600766547525347505e+01
1.558803545051698529e+04,6.591861117620206301e+01
1.558812407680945216e+04,7.358261279350324457e+01
1.558821270310191903e+04,1.420828024235778742e+02
1.558830132939438590e+04,1.152466452445944185e+02
1.558838995568685277e+04,1.728265115354128056e+02
1.558847858197931964e+04,2.423402045867323409e+02
1.558856720827178651e+04,9.464488349171053869e+02
1.558865583456425338e+04,8.433524191006143838e+02
1.558874446085672025e+04,2.782824670045496305e+02
1.558883308714918712e+04,1.953564715407363224e+02
1.558892171344165399e+04,1.320311410957986595e+02
1.558901033973412086e+04,8.601066272214222863e+01
1.558909896602658773e+04,6.026099709346122069e+01
1.558918759231905460e+04,8.165551897081863331e+01
1.558927621861152147e+04,2.876059480720168438e+01
1.558936484490398652e+04,1.509469630383518002e+01
1.558945347119645339e+04,9.008251423653513257e+01
1.558954209748892026e+04,1.207040375913990829e+03
1.558963072378138713e+04,3.149643352510893806e+02
1.558971935007385400e+04,2.064093598714635505e+02
1.558980797636632087e+04,1.605815268901353363e+02
1.558989660265878774e+04,1.201819172455369653e+02
1.558998522895125461e+04,1.379256335221797087e+02
1.559007385524372148e+04,1.146287124134918685e+02
1.559016248153618835e+04,1.099368853915472215e+02
1.559025110782865522e+04,2.155010037752645076e+02
1.559033973412112209e+04,2.174514933524589253e+02
1.559042836041358896e+04,2.799714381334584345e+02
1.559051698670605583e+04,1.302886452092051286e+03
1.559060561299852270e+04,9.000110981630317042e+01
1.559069423929098957e+04,3.440933560514027789e+01
1.559078286558345644e+04,7.547727070388229720e+01
1.559087149187592149e+04,3.716364899121418830e+01
1.559096011816838836e+04,6.000522750084117263e+01
1.559104874446085523e+04,1.058618303232477018e+02
1.559113737075332210e+04,1.663785190660930482e+02
1.559122599704578897e+04,1.838279021393286712e+02
1.559131462333825584e+04,3.943830707709591934e+02
1.559140324963072271e+04,8.062254992673703100e+02
1.559149187592318958e+04,1.134677234274255625e+03
1.559158050221565645e+04,2.758232747234955582e+02
1.559166912850812332e+04,1.133608013253582101e+02
1.559175775480059019e+04,9.488779019386410596e+01
1.559184638109305706e+04,5.434952799691071590e+01
1.559193500738552393e+04,3.196780943160096200e+01
1.559202363367799080e+04,8.549343183820568015e+00
1.559211225997045767e+04,1.576107502804489791e+01
1.559220088626292454e+04,1.012402532109364017e+02
1.559228951255539141e+04,2.630783829353817396e+02
1.559237813884785828e+04,1.181917219373522357e+03
1.559246676514032333e+04,5.971259949399676543e+02
1.559255539143279020e+04,3.552423987648601269e+02
1.559264401772525707e+04,1.881872586932681202e+02
1.559273264401772394e+04,1.225034233932227892e+02
1.559282127031019081e+04,1.427949333939934604e+02
1.559290989660265768e+04,7.873568718761103469e+01
1.559299852289512455e+04,9.677429443138537124e+01
1.559308714918759142e+04,1.014696095286507500e+02
1.559317577548005829e+04,1.045711830957531561e+02
1.559326440177252516e+04,1.142052971318027232e+02
1.559335302806499203e+04,1.408843519934526512e+03
1.559344165435745890e+04,1.689537735427669531e+02
1.559353028064992577e+04,1.672863767626027141e+02
1.559361890694239264e+04,6.128872369640061635e+01
1.559370753323485951e+04,7.586775127020769105e+01
1.559379615952732638e+04,1.301093617213192033e+02
1.559388478581979325e+04,1.692635692309521858e+02
1.559397341211225830e+04,1.416356218487139529e+02
1.559406203840472517e+04,2.167081090286514211e+02
1.559415066469719204e+04,2.896556402147800213e+02
1.559423929098965891e+04,5.677236011494846935e+02
1.559432791728212578e+04,1.156247208968746463e+03
1.559441654357459265e+04,1.914369422685669520e+02
1.559450516986705952e+04,1.788112491816975478e+02
1.559459379615952639e+04,5.805608759996635371e+01
1.559468242245199326e+04,1.001867190937306695e+01
1.559477104874446013e+04,3.878151542731848167e+01
1.559485967503692700e+04,6.609645476859364521e+01
1.559494830132939387e+04,1.051926366452165240e+02
1.559503692762186074e+04,2.124524614407851573e+02
1.559512555391432761e+04,3.178371476166595357e+02
1.559521418020679448e+04,1.055484222050109111e+03
1.559530280649926135e+04,8.249230901116819723e+02
1.559539143279172822e+04,3.132853541161962880e+02
1.559548005908419509e+04,1.736499281200457006e+02
1.559556868537666014e+04,1.976875400809460928e+02
1.559565731166912701e+04,1.241339372703476727e+02
1.559574593796159388e+04,3.508947093099664016e+01
1.559583456425406075e+04,3.853870708131135814e+01
1.559592319054652762e+04,5.019556887404071688e+00
1.559601181683899449e+04,7.295156579210089376e+01
1.559610044313146136e+04,8.274404480169208398e+01
1.559618906942392823e+04,1.262348987990280648e+03
1.559627769571639510e+04,3.405676460028533370e+02
1.559636632200886197e+04,2.027007201046987461e+02
1.559645494830132884e+04,1.668988380588443192e+02
1.559654357459379571e+04,1.362658439511162953e+02
1.559663220088626258e+04,9.676829934946086098e+01
1.559672082717872945e+04,1.801289401664085119e+02
1.559680945347119632e+04,1.302624177542820405e+02
1.559689807976366319e+04,1.365670639380227556e+02
1.559698670605613006e+04,1.565772005160171432e+02
1.559707533234859511e+04,2.471680232017175456e+02
1.559716395864106198e+04,1.166698728859821813e+03
1.559725258493352885e+04,5.549628236883036436e+01
1.559734121122599572e+04,5.773095364463213031e+01
1.559742983751846259e+04,1.042709609442172365e+02
1.559751846381092946e+04,1.288426369756876966e+02
1.559760709010339633e+04,7.336961023899782219e+01
1.559769571639586320e+04,1.101942068436970033e+02
1.559778434268833007e+04,1.401653158174480609e+02
1.559787296898079694e+04,1.826309475628600865e+02
1.559796159527326381e+04,2.504258114824805830e+02
1.559805022156573068e+04,6.553750168307561808e+02
1.559813884785819755e+04,8.332432741278468029e+02
1.559822747415066442e+04,2.724760315864792801e+02
1.559831610044313129e+04,1.186259304840565392e+02
1.559840472673559816e+04,5.763019309958981751e+01
1.559849335302806503e+04,7.962160808539984203e+01
1.559858197932053008e+04,6.323410185225299074e+01
1.559867060561299695e+04,5.224501557068257540e+01
1.559875923190546382e+04,6.963957380692488641e+01
1.559884785819793069e+04,8.400584026599275944e+01
1.559893648449039756e+04,2.303069498066464860e+02
1.559902511078286443e+04,1.007410124827066397e+03
1.559911373707533130e+04,4.326842034654359850e+02
1.559920236336779817e+04,1.562947280812351210e+02
1.559929098966026504e+04,4.683187665674592637e+01
1.559937961595273191e+04,1.298365526412157145e+01
1.559946824224519878e+04,3.854170829515973651e+01
1.559955686853766565e+04,4.367871869737452784e+01
1.559964549483013252e+04,6.738015020984268233e+01
1.559973412112259939e+04,2.808394764072317074e+01
1.559982274741506626e+04,8.038688061824191777e+01
1.559991137370753313e+04,4.904118960109809677e+01
1.560000000000000000e+04,1.346656624429584781e+03
1.560008862629246687e+04,1.030295869909042921e+02
1.560017725258493192e+04,7.094469205498418773e+01
1.560026587887739879e+04,1.297615081624702498e+02
1.560035450516986566e+04,5.552126667619014455e+01
1.560044313146233253e+04,1.490962786018567670e+02
1.560053175775479940e+04,1.761955932498186996e+02
1.560062038404726627e+04,1.755328915591231294e+02
1.560070901033973314e+04,1.870259629997385389e+02
1.560079763663220001e+04,2.256526258949644728e+02
1.560088626292466688e+04,4.396456111144849501e+02
1.560097488921713375e+04,8.785783155559881834e+02
1.560106351550960062e+04,1.416751055427357926e+02
1.560115214180206749e+04,2.456106986509434975e+01
1.560124076809453436e+04,5.334579227864587381e+01
1.560132939438700123e+04,9.117631810026466610e+01
1.560141802067946810e+04,8.825276605118796169e+01
1.560150664697193497e+04,4.782702389486502170e+01
1.560159527326440184e+04,8.677895057388570876e+01
